"study_id","participant_id","trial","rating","scenario","trial_type","negation_position","adverb_type","ideophone_form","continuation_type","condition","word_order","included","exclusion_reason"
"exp1","exp1_024","1 C_Aff_Red_Red_50",4,"1","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_024","4 C_Aff_Time_Loc",4,"4","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_024","6 C_Neg_Red_Red",3,"6","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_024","3 C_Aff_Red_Red",2,"3","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_024","2 C_CT_Aff_Bad_48",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_024","2 C_CT_Aff_Bad_47",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_024","3 C_CT_Neg_Bad_37",1,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_024","4 C_CT_Neg_Bad_38",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_025","1 C_Aff_Red_Loc",5,"1","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_025","1 C_Aff_Red_Red",5,"1","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_025","1 C_CT_Neg_Good_19",5,"1","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_025","1 C_CT_Neg_Good_20",5,"1","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_025","2 C_F_Aff_DirObj_21",5,"2","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_025","2 C_F_Aff_InDirObj",5,"2","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_025","3 C_CT_Neg_Good_15",5,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_025","3 C_F_Neg_DirObj_17",5,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_025","4 C_Neg_Red_Red",5,"4","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_025","4 C_CT_Aff_Good",5,"4","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_025","4 C_F_Aff_DirObj",5,"4","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_025","5 C_Aff_Manner_Manne",5,"5","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_025","6 C_Neg_Time_Time",5,"6","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_025","1 C_F_Neg_DirObj",4,"1","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_025","2 C_Aff_Time_Time",4,"2","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_025","3 C_F_Neg_InDirObj_16",4,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_025","3 C_Neg_Manner_Manne",4,"3","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_025","4 C_F_Aff_InDirObj_13",4,"4","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_025","4 C_Neg_Red_Loc",4,"4","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_025","5 C_Aff_Manner_Loc",4,"5","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_025","1 C_F_Neg_InDirObj_18",2,"1","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_025","2 C_Aff_Time_Loc",2,"2","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_025","3 C_Neg_Manner_Loc",2,"3","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_025","6 C_Neg_Time_Loc",2,"6","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_025","2 C_CT_Aff_Bad",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_025","2 C_CT_Aff_Bad",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_025","3 C_CT_Neg_Bad_14",1,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_025","4 C_CT_Aff_Bad",1,"4","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_026","5 C_Aff_Time_Time",5,"5","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_026","1 C_CT_Aff_Good",4,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_026","1 C_CT_Aff_Good_2",4,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_026","1 C_F_Aff_DirObj",4,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_026","1 C_F_Aff_InDirObj",4,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_026","2 C_F_Neg_DirObj",4,"2","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_026","2 C_F_Neg_InDirObj",4,"2","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_026","3 C_CT_Aff_Good",4,"3","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_026","3 C_F_Aff_DirObj",4,"3","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_026","3 C_F_Aff_InDirOb",4,"3","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_026","4 C_CT_Neg_Good",4,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_026","4_C_F_Neg_DirObj",4,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_026","4_C_F_Neg_InDirObj",4,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_026","5 C_Aff_Time_Loc",4,"5","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_026","1 C_Neg_Red_Red",2,"1","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_026","2 C_Aff_Manner_Loc",2,"2","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_026","2 C_Aff_Manner_Manne",2,"2","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_026","3 C_Neg_Time_Loc",2,"3","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_026","3 C_Neg_Time_Time",2,"3","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_026","4 C_Aff_Red_Loc",2,"4","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_026","4 C_Aff_Red_Red",2,"4","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_026","6 C_Neg_Manner_Manne",2,"6","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_026","1 C_Neg_Red_Loc",1,"1","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_026","2 C_CT_Neg_Bad",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_026","2 C_CT_Neg_Bad_1",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_026","3 C_CT_Aff_Bad",1,"3","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_026","4 C_CT_Neg_Bad",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_026","6 C_Neg_Manner_Loc",1,"6","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_027","1 C_Aff_Red_Loc_49",5,"1","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_027","1 C_Aff_Red_Red_50",5,"1","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_027","1 C_CT_Aff_Good_46",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_027","1 C_F_Aff_InDirObj_42",5,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_027","1 C_CT_Aff_Good_45",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_027","1 C_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_027","2 C_F_Aff_DirObj_44",5,"2","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_027","2 C_F_Aff_InDirObj_43",5,"2","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_027","2 C_Neg_Time_Loc",5,"2","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_027","3 C_Aff_Red_Loc",5,"3","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_027","3 C_Aff_Red_Red",5,"3","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_027","3 C_F_Neg_DirObj_41",5,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_027","3 C_F_Neg_InDirObj_40",5,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_027","4 C_Aff_Time_Time",5,"4","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_027","4 C_CT_Neg_Good_39",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_027","4 C_F_Neg_DirObj_51",5,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_027","4 C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_027","6 C_Neg_Red_Red",5,"6","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_027","2 C_Neg_Time_Time",4,"2","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_027","3 C_CT_Neg_Good",4,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_027","4 C_Aff_Time_Loc",4,"4","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_027","5 C_Neg_Manner_Loc",4,"5","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_027","5 C_Neg_Manner_Manne",4,"5","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_027","6 C_Neg_Red_Loc",4,"6","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_027","2 C_CT_Aff_Bad_48",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_027","2 C_CT_Aff_Bad_47",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_027","3 C_CT_Neg_Bad_37",1,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_027","4 C_CT_Neg_Bad_38",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_028","1 C_CT_Aff_Good",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_028","1 C_CT_Aff_Good_2",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_028","1 C_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_028","1 C_F_Aff_InDirObj",5,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_028","1 C_Neg_Red_Red",5,"1","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_028","2 C_Aff_Manner_Manne",5,"2","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_028","2 C_F_Neg_DirObj",5,"2","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_028","3 C_CT_Aff_Good",5,"3","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_028","3 C_F_Aff_DirObj",5,"3","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_028","3 C_F_Aff_InDirOb",5,"3","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_028","4 C_Aff_Red_Loc",5,"4","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_028","4 C_Aff_Red_Red",5,"4","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_028","4 C_CT_Neg_Good",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_028","4_C_F_Neg_DirObj",5,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_028","5 C_Aff_Time_Time",5,"5","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_028","6 C_Neg_Manner_Loc",5,"6","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_028","6 C_Neg_Manner_Manne",5,"6","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_028","1 C_Neg_Red_Loc",4,"1","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_028","2 C_Aff_Manner_Loc",4,"2","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_028","2 C_F_Neg_InDirObj",4,"2","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_028","3 C_Neg_Time_Loc",4,"3","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_028","3 C_Neg_Time_Time",4,"3","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_028","4_C_F_Neg_InDirObj",4,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_028","5 C_Aff_Time_Loc",4,"5","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_028","2 C_CT_Neg_Bad",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_028","2 C_CT_Neg_Bad_1",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_028","3 C_CT_Aff_Bad",1,"3","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_028","4 C_CT_Neg_Bad",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_029","1 C_Aff_Red_Loc_49",5,"1","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_029","1 C_Aff_Red_Red_50",5,"1","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_029","1 C_F_Aff_InDirObj_42",5,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_029","1 C_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_029","2 C_F_Aff_DirObj_44",5,"2","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_029","2 C_F_Aff_InDirObj_43",5,"2","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_029","2 C_Neg_Time_Time",5,"2","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_029","3 C_Aff_Red_Loc",5,"3","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_029","3 C_F_Neg_DirObj_41",5,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_029","3 C_F_Neg_InDirObj_40",5,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_029","3 C_CT_Neg_Good",5,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_029","4 C_Aff_Time_Time",5,"4","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_029","4 C_CT_Neg_Good_39",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_029","4 C_F_Neg_DirObj_51",5,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_029","4 C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_029","5 C_Neg_Manner_Loc",5,"5","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_029","5 C_Neg_Manner_Manne",5,"5","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_029","6 C_Neg_Red_Loc",5,"6","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_029","6 C_Neg_Red_Red",5,"6","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_029","1 C_CT_Aff_Good_46",4,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_029","1 C_CT_Aff_Good_45",4,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_029","2 C_Neg_Time_Loc",4,"2","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_029","3 C_Aff_Red_Red",4,"3","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_029","4 C_Aff_Time_Loc",3,"4","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_029","2 C_CT_Aff_Bad_48",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_029","2 C_CT_Aff_Bad_47",1,"2","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_029","3 C_CT_Neg_Bad_37",1,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_029","4 C_CT_Neg_Bad_38",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_030","1 C_CT_Aff_Good",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_030","1 C_CT_Aff_Good_2",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_030","1 C_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_030","1 C_Neg_Red_Red",5,"1","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_030","2 C_Aff_Manner_Loc",5,"2","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_030","2 C_F_Neg_InDirObj",5,"2","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_030","3 C_CT_Aff_Good",5,"3","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_030","3 C_F_Aff_DirObj",5,"3","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_030","3 C_F_Aff_InDirOb",5,"3","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_030","3 C_Neg_Time_Time",5,"3","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_030","4 C_Aff_Red_Loc",5,"4","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_030","4 C_Aff_Red_Red",5,"4","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_030","4 C_CT_Neg_Good",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_030","4_C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_030","5 C_Aff_Time_Time",5,"5","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_030","6 C_Neg_Manner_Manne",5,"6","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_030","1 C_F_Aff_InDirObj",4,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_030","2 C_Aff_Manner_Manne",4,"2","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_030","4_C_F_Neg_DirObj",4,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_030","5 C_Aff_Time_Loc",4,"5","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_030","6 C_Neg_Manner_Loc",4,"6","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_030","2 C_F_Neg_DirObj",2,"2","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_030","1 C_Neg_Red_Loc",1,"1","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_030","2 C_CT_Neg_Bad",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_030","2 C_CT_Neg_Bad_1",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_030","3 C_CT_Aff_Bad",1,"3","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_030","3 C_Neg_Time_Loc",1,"3","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_030","4 C_CT_Neg_Bad",1,"4","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_031","1 C_CT_Aff_Good_22",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_031","1 C_F_Aff_DirObj_29",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_031","1 C_CT_Aff_Good",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_031","2 C_Aff_Red_Red",5,"2","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_031","2 C_F_Neg_InDirObj_35",5,"2","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_031","3 C_CT_Neg_Good_34",5,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_031","3 C_F_Neg_DirObj_24",5,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_031","4 C_F_Aff_DirObj_28",5,"4","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_031","4 C_Neg_Manner_Manne",5,"4","experimental","first_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_031","4 C_CT_Aff_Good_31",5,"4","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_031","5 C_Neg_Red_Red",5,"5","experimental","first_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_031","6 C_Aff_Manner_Loc",5,"6","experimental","second_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_031","1 C_F_Aff_InDirObj_30",4,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_031","1 C_Neg_Time_Time",4,"1","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_031","2 C_Aff_Red_Loc",4,"2","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_031","2 C_F_Neg_DirObj_36",4,"2","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_031","3 C_Aff_Time_Loc",4,"3","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_031","3 C_Aff_Time_Time",4,"3","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_031","4 C_Neg_Manner_Loc",4,"4","experimental","first_clause","manner",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_031","6 C_Aff_Manner_Manne",4,"6","experimental","second_clause","manner",,"match","match","canonical",TRUE,""
"exp1","exp1_031","5 C_Neg_Red_Loc",3,"5","experimental","first_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_031","1 C_Neg_Time_Loc",2,"1","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_031","3 C_CT_Neg_Bad_33",2,"3","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_031","3 C_F_Neg_InDirObj_23",2,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_031","4 C_F_Aff_InDirObj_27",2,"4","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_031","2 C_CT_Neg_Bad_26",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_031","2 C_CT_Neg_Bad_25",1,"2","catch","first_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_031","4 C_CT_Aff_Bad_32",1,"4","catch","second_clause",,,,"infelicitous","canonical",TRUE,""
"exp1","exp1_032","1 C_Aff_Red_Loc_49",5,"1","experimental","second_clause","ideophone","reduplication","mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_032","1 C_Aff_Red_Red_50",5,"1","experimental","second_clause","ideophone","reduplication","match","match","canonical",TRUE,""
"exp1","exp1_032","1 C_CT_Aff_Good_46",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_032","1 C_F_Aff_InDirObj_42",5,"1","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_032","1 C_CT_Aff_Good_45",5,"1","catch","second_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_032","1 C_F_Aff_DirObj",5,"1","filler","second_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_032","2 C_F_Aff_InDirObj_43",5,"2","filler","second_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_032","2 C_Neg_Time_Loc",5,"2","experimental","first_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_032","2 C_Neg_Time_Time",5,"2","experimental","first_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_032","3 C_F_Neg_DirObj_41",5,"3","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_032","3 C_F_Neg_InDirObj_40",5,"3","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
"exp1","exp1_032","3 C_CT_Neg_Good",5,"3","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_032","4 C_Aff_Time_Loc",5,"4","experimental","second_clause","temporal",,"mismatch","mismatch","canonical",TRUE,""
"exp1","exp1_032","4 C_Aff_Time_Time",5,"4","experimental","second_clause","temporal",,"match","match","canonical",TRUE,""
"exp1","exp1_032","4 C_CT_Neg_Good_39",5,"4","catch","first_clause",,,,"felicitous","canonical",TRUE,""
"exp1","exp1_032","4 C_F_Neg_DirObj_51",5,"4","filler","first_clause",,,,"direct_object","canonical",TRUE,""
"exp1","exp1_032","4 C_F_Neg_InDirObj",5,"4","filler","first_clause",,,,"indirect_object","canonical",TRUE,""
